gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSMUSG00000000125	614.869365053541	-3.27956838935154e-5	0.00819084822715109	0.9266426875207554	0.9999748910759622
ENSMUSG00000000126	48.3825707460899	1.2390576249024287e-4	0.008197359321464403	0.38578988703294925	0.9999748910759622
ENSMUSG00000000127	1433.6153854735007	-8.018474295700397e-4	0.008187242608627703	0.06275250548276083	0.9999748910759622
ENSMUSG00000000131	3569.5456991741084	-2.601998554534283e-4	0.008182366503044353	0.613199768498021	0.9999748910759622
ENSMUSG00000000134	1434.8476292498262	1.9839343641627602e-4	0.008182861667353694	0.6954868072575677	0.9999748910759622
ENSMUSG00000000142	793.9869242121131	-2.3852809038078505e-4	0.00818699502723746	0.5839211431196643	0.9999748910759622
ENSMUSG00000000148	733.31368324441	6.642357807669896e-6	0.008187622395548754	0.9874904208604807	0.9999748910759622
ENSMUSG00000000149	2474.6546046219187	-5.081801469418254e-5	0.008186531823529719	0.9088991428022879	0.9999748910759622
ENSMUSG00000000154	24.874279572391206	6.70801853908637e-5	0.008197824199023318	0.5531343382069489	0.9999748910759622
ENSMUSG00000000157	12.078962001705786	1.2638095674335578e-4	0.008198185744580776	0.12723309698586807	0.9999748910759622
ENSMUSG00000000159	15.875927641520265	-5.518095908877931e-6	0.008198068553318923	0.9530610456045773	0.9999748910759622
ENSMUSG00000000167	61.85380840401625	5.451655767730238e-5	0.008196893735878823	0.7447460972376205	0.9999748910759622
ENSMUSG00000000168	4667.788119700417	4.167533039465525e-4	0.00817864319810466	0.46498010056652295	0.9999748910759622
ENSMUSG00000000171	3466.474051204254	-7.638263779509101e-5	0.008187968633986046	0.8546408642719706	0.9999748910759622
ENSMUSG00000000182	31.431317053116146	6.850340007335447e-5	0.008197612009758146	0.5912363217465938	0.9999748910759622
ENSMUSG00000000184	359.4511851973505	4.325450163140096e-5	0.008195846576796555	0.8387564347929358	0.9999748910759622
ENSMUSG00000000194	2248.906096048213	2.8670677423007547e-4	0.008179396508228064	0.6083916382444372	0.9999748910759622
ENSMUSG00000000197	4119.108803137515	-2.9187993780344817e-4	0.0081831036301698	0.5616990564265489	0.9999748910759622
ENSMUSG00000000202	947.7103534727341	3.848205025946749e-5	0.008184204675828775	0.9367396089370135	0.9999748910759622
ENSMUSG00000000204	24.26805187110741	5.193606705243209e-5	0.008198326215424762	0.4420358104434778	0.9999748910759622
ENSMUSG00000000214	397.8501862508751	1.5984272868302957e-4	0.008194702064010835	0.5272189149597714	0.9999748910759622
ENSMUSG00000000215	5.390867981676344	4.603262855387327e-5	0.008198423940136505	0.3976524445155167	0.9999748910759622
ENSMUSG00000000216	86.58464666523912	4.330274613796719e-5	0.008197328510951476	0.7646216885309509	0.9999748910759622
ENSMUSG00000000223	1267.4344233371849	3.412755568251305e-4	0.008184563165105425	0.47599242116043383	0.9999748910759622
ENSMUSG00000000244	6.579192951189495	2.896201214358018e-5	0.008198392786567454	0.6230954605051185	0.9999748910759622
ENSMUSG00000000247	39.576150728833824	-1.4377785142697966e-4	0.008198044186571073	0.13361084019260286	0.9999748910759622
ENSMUSG00000000253	904.4058299775918	-1.9139552948460505e-4	0.008189841318838775	0.6131478929255774	0.9999748910759622
ENSMUSG00000000263	85.04498986987392	-1.6762776484678592e-4	0.00819741976347664	0.22903298001966302	0.9999748910759622
ENSMUSG00000000266	1904.5900299594523	-3.257675449006674e-4	0.008179590740847504	0.5584640990108183	0.9999748910759622
ENSMUSG00000000275	263.70821240033683	1.3919806158289806e-4	0.008192498298017058	0.6597085709738224	0.9999748910759622
ENSMUSG00000000276	3774.5887480702477	3.0274407065038303e-4	0.008180070583625585	0.5818224205885737	0.9999748910759622
ENSMUSG00000000278	598.8981427805795	2.0970186086280968e-4	0.008187071506735673	0.6290470207306769	0.9999748910759622
ENSMUSG00000000282	1146.576101436604	-4.743245046785014e-4	0.008186640735279267	0.283328671522525	0.9999748910759622
ENSMUSG00000000290	95.83070841809105	-1.1565858468704244e-4	0.0081958266588472	0.5877177777388061	0.9999748910759622
ENSMUSG00000000295	220.23236653323988	-8.570712364315768e-5	0.008194382219689125	0.7444720348886631	0.9999748910759622
ENSMUSG00000000296	262.8011833282437	1.2063402587365943e-4	0.008193932537464163	0.6627244518214686	0.9999748910759622
ENSMUSG00000000301	45.42531725571097	1.3291021482894744e-4	0.008197108885263411	0.39594397387008823	0.9999748910759622
ENSMUSG00000000303	432.0608101673863	2.3617968257916131e-4	0.008195341257484253	0.30701214213223177	0.9999748910759622
ENSMUSG00000000305	686.5233053899398	-3.922294814658374e-4	0.008189073951229852	0.32040186076082816	0.9999748910759622
ENSMUSG00000000308	5194.8596745113555	-2.3892096655633036e-4	0.008188817699762296	0.550304450106964	0.9999748910759622
ENSMUSG00000000317	93.33707506109474	-2.608063499668135e-4	0.00819699228684437	0.10862226729632987	0.9999748910759622
ENSMUSG00000000318	45.895034953200955	1.0272716796589286e-4	0.008197120264016252	0.5101401602446332	0.9999748910759622
ENSMUSG00000000320	14.045666483820403	2.2889879604536923e-5	0.00819808309905153	0.8044789093851902	0.9999748910759622
ENSMUSG00000000326	1820.778882218017	9.540398691284615e-4	0.008185205414204718	0.041396994739082454	0.9999748910759622
ENSMUSG00000000339	1600.9309061844579	1.8815915890929615e-5	0.008188154843016805	0.963686345386893	0.9999748910759622
ENSMUSG00000000340	846.1772757291532	5.80937117839944e-4	0.0081902234217038	0.11662752992943735	0.9999748910759622
ENSMUSG00000000346	5747.796896728571	2.763371295491249e-4	0.008178499517901849	0.6292638332055676	0.9999748910759622
ENSMUSG00000000355	1807.6239095517542	-1.1523453366193513e-4	0.008187794090874296	0.7839679566997761	0.9999748910759622
ENSMUSG00000000359	28.000535433957655	3.0138475207033942e-5	0.008197704070107486	0.8040908654664101	0.9999748910759622
ENSMUSG00000000365	51.141580135184554	-2.1575913097042428e-4	0.008197061140963207	0.1749192561524762	0.9999748910759622
ENSMUSG00000000374	4245.164805995657	5.314665211327109e-7	0.00818122099625084	0.9992036328295594	0.9999748910759622
ENSMUSG00000000378	1132.051471402246	-5.8864993371059095e-6	0.008192308090381796	0.9853696248832003	0.9999748910759622
ENSMUSG00000000384	1253.1458720424346	1.960988536304684e-4	0.008183490712284048	0.6929726219240266	0.9999748910759622
ENSMUSG00000000385	21.45606405557702	3.4212014309938404e-5	0.00819786099117799	0.7566624378208615	0.9999748910759622
ENSMUSG00000000386	9.785644597080225	-2.1675797404144815e-5	0.008198282256028094	0.7655749434489804	0.9999748910759622
ENSMUSG00000000392	97.32769337782484	1.5552773322819797e-4	0.008196258073976522	0.4276781611879987	0.9999748910759622
ENSMUSG00000000399	2864.6636980308094	1.008576585883174e-5	0.00818270838221827	0.9842005357840347	0.9999748910759622
ENSMUSG00000000402	15.388915013810132	5.912751588734833e-7	0.008198190654631158	0.9942733034021736	0.9999748910759622
ENSMUSG00000000409	7.602128489245955	-4.9111596478108237e-5	0.008198375056552016	0.42338526561898676	0.9999748910759622
ENSMUSG00000000411	2.2415706393713677	1.5744437094049184e-5	0.008198526262045007	0.6604159446742051	0.9999748910759622
ENSMUSG00000000416	2504.4480495840658	-6.348151522598232e-4	0.008180513363646457	0.24249804668965663	0.9999748910759622
ENSMUSG00000000420	2838.871204714762	1.5105274301208504e-5	0.008180074258130143	0.978076205355346	0.9999748910759622
ENSMUSG00000000439	957.7680587623919	1.518046071816876e-4	0.008184361047746643	0.7529134099169463	0.9999748910759622
ENSMUSG00000000440	102.22281342664658	7.132728239238566e-5	0.008195591777639885	0.7481658911683907	0.9999748910759622
ENSMUSG00000000441	1688.5276225519058	-2.6563796220895134e-4	0.008183158620376038	0.5967500300008257	0.9999748910759622
ENSMUSG00000000486	93.7336040765677	-1.5957921756382145e-4	0.008196049230625356	0.43545396134907105	0.9999748910759622
ENSMUSG00000000489	337.09918592992267	8.495647283226427e-5	0.008191714611517794	0.8002508523331904	0.9999748910759622
ENSMUSG00000000530	453.6954269948366	-2.3622183571916994e-5	0.008189356848228564	0.9515601289462053	0.9999748910759622
ENSMUSG00000000531	145.88121936119745	1.0110884940439249e-4	0.008195264339717082	0.6655588842413562	0.9999748910759622
ENSMUSG00000000532	3892.1131787973427	3.8743507481490124e-5	0.008177723516534254	0.9470406537289159	0.9999748910759622
ENSMUSG00000000538	9090.631336303475	1.8634558233763304e-4	0.00817545301967788	0.761498105500716	0.9999748910759622
ENSMUSG00000000552	3805.921585694394	2.5546609362678876e-4	0.008186340125712737	0.5681773257025213	0.9999748910759622
ENSMUSG00000000555	108.34755428794415	2.3745147180751565e-5	0.008195485220504874	0.9163424130967813	0.9999748910759622
ENSMUSG00000000560	972.3692039709625	7.061990597625496e-4	0.008193253014994357	0.017036432477057387	0.9999748910759622
ENSMUSG00000000561	1552.840063676145	-2.7430805308294707e-4	0.008181410682938614	0.6044781115092297	0.9999748910759622
ENSMUSG00000000562	10.10537994674995	-2.620407640535761e-5	0.008198229511777138	0.7382613895892296	0.9999748910759622
ENSMUSG00000000563	9147.908042836678	-1.484686887664249e-4	0.008187037186154423	0.7327226244183422	0.9999748910759622
ENSMUSG00000000567	1102.9305738754326	-2.4550316572472187e-4	0.008190762154211216	0.4930694832384981	0.9999748910759622
ENSMUSG00000000568	7252.706039241758	3.0437182022543185e-4	0.008186873740701971	0.4869075956219128	0.9999748910759622
ENSMUSG00000000579	444.48646499854937	2.538529385754313e-4	0.008192073403300604	0.4374617757225857	0.9999748910759622
ENSMUSG00000000581	1734.3955621642276	-1.7599032143736422e-4	0.008187215233537779	0.6833090219787925	0.9999748910759622
ENSMUSG00000000594	2889.8326518346275	4.298659223931078e-4	0.008180094805680046	0.43393143779831367	0.9999748910759622
ENSMUSG00000000600	3346.615017429446	-5.028754131330097e-4	0.008187028626521714	0.24756566090902074	0.9999748910759622
ENSMUSG00000000605	7126.954775231921	2.0028454919389755e-5	0.00818457589677657	0.9666191906579072	0.9999748910759622
ENSMUSG00000000627	2089.3470347801513	3.6537929838073e-4	0.00818666490813745	0.40807704088406915	0.9999748910759622
ENSMUSG00000000628	458.89734040271725	-6.965369928086087e-5	0.008193917815278262	0.8014746598019635	0.9999748910759622
ENSMUSG00000000631	3840.941168702913	6.635785594863712e-6	0.00818569041436355	0.988471978885443	0.9999748910759622
ENSMUSG00000000632	3435.7193608659895	6.479442214262373e-5	0.008182641049945106	0.8989768849097038	0.9999748910759622
ENSMUSG00000000673	10.853317521405632	6.375734318193908e-5	0.00819822062690848	0.42164064298273934	0.9999748910759622
ENSMUSG00000000682	34.88742529367809	-1.0216487676654133e-4	0.008197563731169304	0.43412598539052455	0.9999748910759622
ENSMUSG00000000686	33.12126156286827	5.567221508920636e-5	0.008197720450805553	0.6437678679948564	0.9999748910759622
ENSMUSG00000000693	118.85535392319171	-0.00013696280266883423	0.008194925182593293	0.5768983946757242	0.9999748910759622
ENSMUSG00000000706	23.15205466478661	1.1537462052641378e-5	0.008197930897258858	0.9125804411667902	0.9999748910759622
ENSMUSG00000000708	5740.014286687246	1.9122391289480098e-4	0.008188670296458376	0.6351350157964617	0.9999748910759622
ENSMUSG00000000711	5609.687313554472	5.516136725069552e-4	0.008177695269615584	0.3446206363325306	0.9999748910759622
ENSMUSG00000000730	2.0378149017251554	-1.7526044200747962e-5	0.008198538640721427	0.5940473025138564	0.9999748910759622
ENSMUSG00000000731	7.2861933542074855	1.3975556528001017e-5	0.008198487667397008	0.7495821169867323	0.9999748910759622
ENSMUSG00000000732	599.9581284119096	6.814275236835165e-5	0.008195432798481325	0.7649812688104497	0.9999748910759622
ENSMUSG00000000738	2247.576759279318	-7.298068777273486e-5	0.008185910122986959	0.8726670168276283	0.9999748910759622
ENSMUSG00000000739	8.118945933014889	-1.6173688902682745e-5	0.00819834742646822	0.803298511737316	0.9999748910759622
ENSMUSG00000000740	5765.665069955797	-1.8093741581191824e-5	0.008184535941446679	0.9698847507525804	0.9999748910759622
ENSMUSG00000000743	1919.6251347796306	-6.99352004059954e-5	0.008183020018031806	0.8897074520643279	0.9999748910759622
ENSMUSG00000000751	3347.8870222231885	3.5398442735574124e-4	0.008178671865103161	0.5345567399083768	0.9999748910759622
ENSMUSG00000000753	429.0251862123351	1.2816133388695414e-4	0.008191327496566527	0.7103183956273891	0.9999748910759622
ENSMUSG00000000759	1967.579065355459	-2.6482877197133304e-4	0.008184136372321758	0.5858096091007524	0.9999748910759622
ENSMUSG00000000766	19.17606281454475	-7.332601803682556e-5	0.008198068209454729	0.43424953682075756	0.9999748910759622
ENSMUSG00000000776	600.6890541370003	-1.7686760577107738e-4	0.008187506519381639	0.6779131776806673	0.9999748910759622
ENSMUSG00000000782	109.29048970631914	4.135382031293169e-5	0.008195279671378295	0.8593522916646023	0.9999748910759622
ENSMUSG00000000787	24518.784434988414	-5.416199161613707e-4	0.008178583187929423	0.3430391215541249	0.9999748910759622
ENSMUSG00000000791	117.69311070055356	1.213969364212611e-5	0.008198306829886187	0.8620659556359997	0.9999748910759622
ENSMUSG00000000792	226.39554109753712	-4.644103883959863e-5	0.00819528380567946	0.8421681890966255	0.9999748910759622
ENSMUSG00000000794	458.11637743416577	1.2351863818329425e-4	0.00818979353070069	0.7448785170342967	0.9999748910759622
ENSMUSG00000000804	5046.4986624326975	1.8203274597608382e-4	0.008176209748966743	0.7630925384577455	0.9999748910759622
ENSMUSG00000000805	4775.363486813864	-2.1379036578729022e-5	0.008197239000619614	0.886368661301325	0.9999748910759622
ENSMUSG00000000811	212.15158326999864	7.023613538017072e-5	0.008194490601589189	0.7867039738751656	0.9999748910759622
ENSMUSG00000000817	6.212627351873213	-2.3281540145077784e-5	0.008198425147114233	0.667762953754492	0.9999748910759622
ENSMUSG00000000823	1770.702109268907	-4.8577509561152556e-5	0.008191925541060645	0.8831805893137994	0.9999748910759622
ENSMUSG00000000826	14386.736792671278	2.408623023429054e-4	0.008176129746333258	0.6905339139472864	0.9999748910759622
ENSMUSG00000000827	2312.45546468409	-2.511853063125933e-4	0.008185241021005023	0.5907896737512175	0.9999748910759622
ENSMUSG00000000838	4576.195236762613	4.822366140371013e-5	0.00817643887996115	0.9360297719083568	0.9999748910759622
ENSMUSG00000000861	516.4289297132133	-1.9729461979851352e-4	0.008188088426891057	0.6341591135318108	0.9999748910759622
ENSMUSG00000000869	4.396151274348838	4.612009748778823e-6	0.008198457191457838	0.9252557986491194	0.9999748910759622
ENSMUSG00000000876	401.6876044548451	2.0871135875468868e-4	0.008191655237383891	0.535955099391233	0.9999748910759622
ENSMUSG00000000881	3624.144884356368	1.0060796518739733e-4	0.00817730067032914	0.864398934461701	0.9999748910759622
ENSMUSG00000000884	91.9261272475206	2.6928749153782202e-5	0.008196015979337404	0.8959664322356193	0.9999748910759622
ENSMUSG00000000889	104.61495058777807	4.09484462122609e-5	0.008198413260569403	0.46471616276958283	0.9999748910759622
ENSMUSG00000000901	49.73095694188709	7.507283713797365e-5	0.0081971081904707	0.6316731687589762	0.9999748910759622
ENSMUSG00000000902	1640.6271241848517	-4.871598218802945e-5	0.00818560798936691	0.915789889495412	0.9999748910759622
ENSMUSG00000000915	2589.8468100556347	-1.0646124635702962e-4	0.00818088231029181	0.8430249943604766	0.9999748910759622
ENSMUSG00000000916	464.0033171133776	-2.264202654125538e-4	0.00818917852236769	0.5641065521726001	0.9999748910759622
ENSMUSG00000000934	299.4633114556713	8.133562680069173e-5	0.008192019322630644	0.8043138028287018	0.9999748910759622
ENSMUSG00000000942	6.700084557060947	5.866241250754217e-6	0.00819857499976102	0.7899798425912694	0.9999748910759622
ENSMUSG00000000948	574.8253051738169	-7.472518089884814e-4	0.008189345629552912	0.05479473825384712	0.9999748910759622
ENSMUSG00000000957	649.3476402752307	4.383312028276547e-4	0.008191589274895944	0.1957432654031875	0.9999748910759622
ENSMUSG00000000958	19.643297420808544	-8.770705142905845e-5	0.008197942522218008	0.3998624664713202	0.9999748910759622
ENSMUSG00000000959	1832.8696559134753	1.145123198358394e-4	0.008180708315421293	0.8321313010236316	0.9999748910759622
ENSMUSG00000000976	1141.0880617525982	1.3955719238362314e-4	0.008185798990533245	0.7602505710007945	0.9999748910759622
ENSMUSG00000000983	8.35114027949109	-7.658612617587e-5	0.008198421694185453	0.16194606349374416	0.9999748910759622
ENSMUSG00000001016	1670.02670688893	-4.642912899065561e-5	0.008180717639373922	0.9314940298321451	0.9999748910759622
ENSMUSG00000001017	5675.170485824836	1.644995075002712e-4	0.008179127524225874	0.7703246065418287	0.9999748910759622
ENSMUSG00000001018	2077.8600725688752	-4.0668507188751455e-4	0.008179343353763106	0.4679706184730235	0.9999748910759622
ENSMUSG00000001020	1.8277138754480509	9.062039609552958e-6	0.008198543279169685	0.7750172085963503	0.9999748910759622
ENSMUSG00000001021	2.0030858039877306	3.995206493017722e-6	0.00819852946510278	0.9093680321887909	0.9999748910759622
ENSMUSG00000001023	2.805555788304241	-3.788073586064523e-6	0.008198527648030612	0.9150652908913997	0.9999748910759622
ENSMUSG00000001025	279.09672838671776	2.0530557364736702e-4	0.008193748655387634	0.46654199018513143	0.9999748910759622
ENSMUSG00000001029	68.89628086197658	-1.8203101107875258e-5	0.008196760383368706	0.9166078310459745	0.9999748910759622
ENSMUSG00000001034	1037.396352676945	-1.28130936223625e-5	0.00818689012619764	0.976635201383027	0.9999748910759622
ENSMUSG00000001036	6061.115318822795	-1.1538778555049016e-4	0.008175409920819535	0.8510595314352013	0.9999748910759622
ENSMUSG00000001039	563.433118782287	-2.5348730997668353e-4	0.008193235106868667	0.3925569256922001	0.9999748910759622
ENSMUSG00000001052	2744.5846425885866	-1.2448971581173815e-4	0.008182665341206713	0.8071519828447525	0.9999748910759622
ENSMUSG00000001053	461.10360956355584	3.034527785396389e-6	0.008189087274501936	0.9938621637361345	0.9999748910759622
ENSMUSG00000001054	854.3764037336169	2.294648959727272e-4	0.008184442222330711	0.6332185644543743	0.9999748910759622
ENSMUSG00000001056	468.2036699323111	9.132391295341143e-5	0.008191227065501275	0.7926545121120769	0.9999748910759622
ENSMUSG00000001062	1129.334572989524	-2.554442916823852e-4	0.008187729017978238	0.5445766595385688	0.9999748910759622
ENSMUSG00000001065	564.8429130398658	-1.9555040417402003e-4	0.008191317422460646	0.5711627075019072	0.9999748910759622
ENSMUSG00000001076	22.66257927613942	-4.1321074026953587e-5	0.008198352410268195	0.5204732511290993	0.9999748910759622
ENSMUSG00000001082	610.9542739139143	-2.0850970480588854e-4	0.008186306668788433	0.6417877268581986	0.9999748910759622
ENSMUSG00000001089	6294.894160410168	-5.426204577776343e-4	0.008182660891240472	0.2874044903678509	0.9999748910759622
ENSMUSG00000001098	782.8005141859062	-3.3394063624749964e-4	0.008187654461869386	0.4298749088420474	0.9999748910759622
ENSMUSG00000001100	3519.863987807749	2.6762683938313996e-4	0.008181476083614086	0.6126359998378286	0.9999748910759622
ENSMUSG00000001103	262.4661591523483	5.015449377065794e-5	0.00819356608652964	0.861373808762071	0.9999748910759622
ENSMUSG00000001105	1163.7082597144204	-4.796188068309651e-4	0.008189380758828153	0.2168307587629215	0.9999748910759622
ENSMUSG00000001119	501.457552055587	1.453998177710798e-4	0.008194281509467846	0.5847408115184796	0.9999748910759622
ENSMUSG00000001120	2216.69766018593	5.72358558772221e-4	0.008183043799773667	0.2560437665992735	0.9999748910759622
ENSMUSG00000001123	148.05294004522727	3.1199089289825165e-5	0.008196002914755215	0.8798862494295829	0.9999748910759622
ENSMUSG00000001127	7252.488799085999	-1.655228067320789e-4	0.008177459822604908	0.7779315253447451	0.9999748910759622
ENSMUSG00000001128	551.0097679841954	-1.0381463778186534e-5	0.00819746776191213	0.9393788970883893	0.9999748910759622
ENSMUSG00000001131	36.664991758633896	-7.246351499478622e-6	0.008197412905657097	0.958649673196251	0.9999748910759622
ENSMUSG00000001134	149.0587846710446	2.836496100586124e-5	0.008195617459014613	0.8979719705264926	0.9999748910759622
ENSMUSG00000001138	2123.9804604581773	-7.997366291009265e-5	0.00819197066716647	0.8082176374546425	0.9999748910759622
ENSMUSG00000001143	1758.3231167328481	2.1096916736117622e-4	0.008191986007719749	0.5214919591840401	0.9999748910759622
ENSMUSG00000001150	2222.2022161972372	-3.3530362328144844e-4	0.008181399137016125	0.526774672210274	0.9999748910759622
ENSMUSG00000001151	2331.8741342819744	1.688377013894645e-6	0.008191704216511659	0.9959909303742617	0.9999748910759622
ENSMUSG00000001156	1378.3608726687064	2.8854130094231444e-5	0.008184088685757108	0.9527340083266915	0.9999748910759622
ENSMUSG00000001157	1589.4753503754732	-2.0457431238865057e-4	0.008180261044110612	0.7083602543589687	0.9999748910759622
ENSMUSG00000001158	1303.2220627745028	4.8063116631803874e-4	0.00818255127637673	0.34768303411443774	0.9999748910759622
ENSMUSG00000001166	27.26894999479073	1.0511565164656371e-4	0.008197694926370298	0.38934721458950317	0.9999748910759622
ENSMUSG00000001173	3442.8659273323087	1.2237074547058664e-5	0.008185953684228992	0.9785237840659595	0.9999748910759622
ENSMUSG00000001175	76346.89346684673	-1.9395710264181578e-4	0.008181747317426203	0.711482375554243	0.9999748910759622
ENSMUSG00000001211	11774.829272304733	5.5980314254957366e-5	0.00818330016325123	0.9108156170889392	0.9999748910759622
ENSMUSG00000001225	10.141722501001063	-3.6086045509915307e-6	0.008198240304557717	0.9627572176689003	0.9999748910759622
ENSMUSG00000001227	1674.7348782007916	-3.577174918490211e-4	0.008181073989448518	0.5035027068351883	0.9999748910759622
ENSMUSG00000001228	24.389626314627222	2.5559493424248963e-5	0.008197804829176612	0.8233610393257725	0.9999748910759622
ENSMUSG00000001229	2275.4449057201373	-9.304789009929401e-5	0.008185350893074289	0.8414800985210996	0.9999748910759622
ENSMUSG00000001240	741.4304544721963	4.992265565564366e-4	0.008192264578550478	0.12117914780502417	0.9999748910759622
ENSMUSG00000001247	132.43087343351792	3.359168066358702e-5	0.008195019138150678	0.8897538145689454	0.9999748910759622
ENSMUSG00000001248	3286.372426573188	-4.452262347378762e-4	0.008189635062296507	0.24501902610670623	0.9999748910759622
ENSMUSG00000001249	80.08074095708979	-9.129118141908522e-6	0.00819615719248887	0.9636383425151822	0.9999748910759622
ENSMUSG00000001260	1198.6658806702067	-1.2417039163798888e-4	0.008193015411262683	0.681427923199388	0.9999748910759622
ENSMUSG00000001270	43771.572371895614	1.1560742839912885e-4	0.008181402649192414	0.8272351351897453	0.9999748910759622
ENSMUSG00000001280	2415.5014930647567	-5.753890286669443e-4	0.008179297160881588	0.30506211922662646	0.9999748910759622
ENSMUSG00000001281	132.58596368975358	2.7483868837375797e-4	0.008194645859623048	0.280415078026413	0.9999748910759622
ENSMUSG00000001285	686.8347876351812	1.8030677619514858e-4	0.00819135375686254	0.6006289863994139	0.9999748910759622
ENSMUSG00000001288	377.82614608584606	-1.5801921914249237e-4	0.008191478864555039	0.6435159961315309	0.9999748910759622
ENSMUSG00000001289	2880.831678085523	-2.224910481549739e-4	0.008187284509118377	0.604938085992995	0.9999748910759622
ENSMUSG00000001300	990.1813609319017	-2.4264698199958487e-4	0.008185801383205259	0.5956860690594737	0.9999748910759622
ENSMUSG00000001305	315.1824230287368	1.8388823383858635e-4	0.008192278655038363	0.5676522657380076	0.9999748910759622
ENSMUSG00000001313	2813.9200081116546	1.8186974680917836e-4	0.008185597908498116	0.6931400762255417	0.9999748910759622
ENSMUSG00000001323	1971.612198304676	-8.930673580398068e-5	0.00819301017952043	0.7679052551921359	0.9999748910759622
ENSMUSG00000001333	7.751253648265313	-1.0770637355818305e-5	0.008198314729640338	0.8758461474351076	0.9999748910759622
ENSMUSG00000001334	5029.038886494848	3.6758333504730587e-4	0.008177306763675422	0.5325987718888698	0.9999748910759622
ENSMUSG00000001348	7.5899630541608545	6.20788090522761e-5	0.008198358758165056	0.32816320484621053	0.9999748910759622
ENSMUSG00000001349	8.564267686498313	1.2058660692559089e-5	0.008198279549901004	0.8687986276498783	0.9999748910759622
ENSMUSG00000001366	3905.906095409492	-1.904024501279214e-4	0.008179486391704831	0.7330580729292706	0.9999748910759622
ENSMUSG00000001376	2877.672715194706	-4.0259335925481245e-4	0.008178926765433388	0.47715736949671056	0.9999748910759622
ENSMUSG00000001380	2150.7018097910686	1.0242631055119759e-4	0.008185807208375149	0.8227308057784385	0.9999748910759622
ENSMUSG00000001383	3749.583119466528	7.571203639658983e-5	0.008181756269446882	0.8851711880274729	0.9999748910759622
ENSMUSG00000001403	4.687377651958338	-3.722057153623174e-5	0.008198439929886128	0.4737807387254295	0.9999748910759622
ENSMUSG00000001415	2976.0655285057546	-1.1504169975034691e-4	0.00818223160676804	0.823860236087181	0.9999748910759622
ENSMUSG00000001416	4137.60032078166	-4.135577773910524e-6	0.008186318268903703	0.9926347356376337	0.9999748910759622
ENSMUSG00000001418	1287.7807871129062	6.870187506582089e-5	0.008189293816477502	0.8602318491135501	0.9999748910759622
ENSMUSG00000001419	7516.0373704642825	-4.9204170957914754e-5	0.00817385647765788	0.9381995010037052	0.9999748910759622
ENSMUSG00000001420	70.27340752718511	2.2598478265429558e-4	0.008196360779648732	0.23857513196836536	0.9999748910759622
ENSMUSG00000001424	2202.7050942308806	3.270032961293927e-4	0.008183206752826017	0.5141975829216688	0.9999748910759622
ENSMUSG00000001435	2459.6683067589456	-5.534439509001132e-4	0.008183373913127602	0.2669819670950417	0.9999748910759622
ENSMUSG00000001436	723.290757095473	5.581728303522568e-5	0.008187663459357114	0.8949834101114282	0.9999748910759622
ENSMUSG00000001440	6258.34816596973	3.48590333997725e-4	0.00818124185187215	0.5124378665989824	0.9999748910759622
